SM TRATORES LTDA;CNPJ: 02.367.369/0001-62;NIRE: 31205375095;
FILIAL: Todas;SINTÉTICA INICIAL: .  .  .  .  . .;SINTÉTICA FINAL: 9.99.99.99.99.9.;DATA: 25/09/2025 HORA: 10:31:55;
PERÍODO DE: 01/01/2021 A 31/01/2021;NÍVEL: 9  DIÁRIO:     0 INCLUI CONTAS INTEGRADAS?: Não;
BALANCETE MENSAL:  DA FILIAL UNAI;

Código;Descrição da conta;Saldo anterior;Débito;Crédito;Saldo atual;
1;ATIVO;31675813,15;37280198,30;-37037486,32;31918525,13;
1.01;ATIVO CIRCULANTE;26082905,37;23929346,53;-23697603,01;26314648,89;
1.01.01;CAIXA E EQUIVALENTES DE CAIXA;501436,40;10215710,89;-10370107,88;347039,41;
1.01.01.01;CAIXA E EQUIVALENTES DE CAIXA;36954,10;382576,17;-406486,49;13043,78;
129;CAIXA FILIAL (BRASILIA);1249,35;0;0;1249,35;
906982;CAIXA FILIAL (FORMOSA);29785,94;151963,42;-174980,76;6768,60;
86;CAIXA MATRIZ (UNAI);5918,81;230612,75;-231505,73;5025,83;
1.01.01.02;BANCOS;126467,14;8143051,31;-8158412,52;111105,93;
902735;BANCO BRADESCO C/C 37277-3 - BSB;17509,75;0;-16793,32;716,43;
902725;BANCO BRADESCO S/A 7777-1;2206,06;51823,21;-52094,65;1934,62;
902728;BANCO BRADESCO S/A C/C 13171-7 (FUNDO);0;32509,23;-27883,49;4625,74;
902731;BANCO BRADESCO S/A C/C 242.216-6;94304,57;0;0;94304,57;
1522;BANCO DO BRASIL S/A 4699-X;0;7367817,87;-7367817,87;0;
902724;BANCO ITAU S/A AG: 1505 C/C 10666-4;6363,09;6000,00;-12206,72;156,37;
905393;BANCO SANTANDER CONTA 13 002899-2;62,69;105000,00;-100114,00;4948,69;
909323;CAIXA ECONOMICA FEDERAL C/C 00000075-6;1458,05;192965,50;-190310,81;4112,74;
902732;SICOOB CREDIUNAI;4562,93;386935,50;-391191,66;306,77;
1.01.01.04;APLICACOES FINANCEIRAS;263997,28;1071133,89;-1175970,99;159160,18;
902745;APLICACOES BANCO BRADESCO S/A 7777-1 - UNAÍ;-0,17;0;-0,17;-0,34;
902742;APLICACOES BANCO BRASIL C/C 7751-8;173891,67;1043168,58;-1175970,82;41089,43;
906141;APLICACOES BANCO SANTANDER  C/C 13 002899-2;104,15;0;0;104,15;
905396;APLICACOES BANCO SANTANDER CONTAMAX;1497,05;0;0;1497,05;
902744;APLICACOES BCO BRADESCO S/A 37277-3 - BSB;-1,79;0;0;-1,79;
905374;APLICACOES FUNDO CAPITALIZACAO REDE;88506,37;27965,31;0;116471,68;
1.01.01.05;BAIXAS FINANCEIRAS ENTRE FILIAIS;0;542378,97;-542378,97;0;
903264;TRANSFERENCIA DE NUMERARIOS;0;542378,97;-542378,97;0;
1.01.01.07;CREDITOS DE CLIENTES;74017,88;76570,55;-86858,91;63729,52;
902748;CARTAO DE DEBITO/CREDITO;20361,66;76570,55;-86858,91;10073,30;
902747;CHEQUES A RECEBER;53656,22;0;0;53656,22;
1.01.02;CREDITOS - EXCLUIR;7825034,20;4929784,57;-4993549,63;7761269,14;
1.01.02.01;CLIENTES;7219366,14;4515801,73;-4851269,73;6883898,14;
1.01.02.02;CREDITOS;10203,97;413982,84;-142279,90;281906,91;
903091;(-) CHEQUES A COMPENSAR;0;60000,00;-60000,00;0;
904857;CHEQUES A RECEBER;113978,62;208986,00;-81541,90;241422,72;
902754;(-) CREDITOS CONSIDERADOS INCOBRAVEIS;-143446,01;143446,01;0;0;
904647;DEVOLUCOES DE COMPRAS;39671,36;1550,83;-738,00;40484,19;
1.01.02.08;OUTROS CREDITOS - EXCLUIR;595464,09;0;0;595464,09;
1.01.02.08.01;OUTROS CREDITOS - EXCLUIR;595464,09;0;0;595464,09;
902785;CONTAS A RECEBER;595464,09;0;0;595464,09;
1.01.03;ESTOQUES;16773666,31;8155583,48;-7640148,47;17289101,32;
1.01.03.01;ESTOQUES MASSEY;13201439,13;6597844,30;-6428263,31;13371020,12;
905208;COLHEITADEIRAS;1960801,57;1946633,31;-2739923,15;1167511,73;
905229;EQUIPAMENTOS IND. MASSEY;1921737,98;1484371,27;-2241885,61;1164223,64;
909493;LUBRIFICANTES AGCO;361551,43;24575,63;-87003,78;299123,28;
905223;MASSEY SHOP;103337,25;6915,87;-13675,35;96577,77;
905210;PEÇAS;2910562,33;356245,29;-417744,86;2849062,76;
905234;PLANTADEIRAS;1362162,06;0;0;1362162,06;
905209;PULVERIZADORES;726856,93;0;0;726856,93;
905207;TRATORES NOVOS;3854429,58;2779102,93;-928030,56;5705501,95;
1.01.03.02;ESTOQUE DE USADOS;1122999,08;0;-130000,00;992999,08;
905213;MAQUINAS;1122999,08;0;-130000,00;992999,08;
1.01.03.03;ESTOQUE OUTRAS MARCAS;2372828,10;1557739,18;-1081885,16;2848682,12;
905212;IMPLEMENTOS;811134,65;1290744,01;-872340,43;1229538,23;
905216;LUBRIFICANTES;55660,30;26333,61;-14039,81;67954,10;
905211;PEÇAS;1506033,15;240661,56;-195504,92;1551189,79;
1.01.03.04;OUTROS ESTOQUES;76400,00;0;0;76400,00;
902793;COMPRAS DE ESTOQUE PARA RECEBIMENTO FUTURA;76400,00;0;0;76400,00;
1.01.04;ADIANTAMENTOS;367099,14;11372,47;-29524,68;348946,93;
1.01.04.01;ADIANTAMENTOS;367099,14;11372,47;-29524,68;348946,93;
902047;ADIANTAMENTO DE FORNECEDORES;365670,15;8977,58;-27129,79;347517,94;
902778;ADIANTAMENTO DE SALARIO;1428,99;2394,89;-2394,89;1428,99;
1.01.05;IMPOSTOS E CONTRIBUICOES A RECUPERAR;337075,39;547093,55;-596232,68;287936,26;
1.01.05.01;IMPOSTOS E CONTRIBUICOES A RECUPERAR;337075,39;547093,55;-596232,68;287936,26;
902772;COFINS A RECUPERAR;16829,33;34081,21;-46940,31;3970,23;
905734;COFINS RETIDO NA FONTE;3767,16;14,39;0;3781,55;
902770;CSRF RETIDO NA FONTE;2669,38;4,80;0;2674,18;
902765;ICMS A RECUPERAR;277948,60;505590,05;-539100,61;244438,04;
902768;IRRF A RECUPERAR;23693,88;0;0;23693,88;
905447;IRRF S/ APLICACOES FINANCEIRAS;6178,48;0;0;6178,48;
902776;ISS A RECUPERAR;1518,21;0;0;1518,21;
902771;PIS A RECUPERAR;3653,73;7399,98;-10191,76;861,95;
905733;PIS RETIDO NA FONTE;816,62;3,12;0;819,74;
1.01.07;OUTROS CREDITOS;278593,93;69801,57;-68039,67;280355,83;
1.01.07.01;OUTROS CREDITOS;278593,93;69801,57;-68039,67;280355,83;
902790;CONSORCIO;278593,93;69801,57;-68039,67;280355,83;
1.02;NAO CIRCULANTE;5592907,78;10968,46;0;5603876,24;
1.02.01;REALIZAVEL A LONGO PRAZO;293287,23;10041,46;0;303328,69;
1.02.01.02;APLICACOES FINANCEIRA DE LONGO PRAZO;293287,23;10041,46;0;303328,69;
902801;APLICACOES BANCO BRADESCO FUNDO RISCO;85027,43;41,46;0;85068,89;
906094;BRASILPREV;60000,00;10000,00;0;70000,00;
904246;COTAS DE CAPITAL SICOOB;148259,80;0;0;148259,80;
1.02.07;CUSTO DE AQUISICOES DE IMOBILIZADO;7465391,88;927,00;0;7466318,88;
1.02.07.01;CUSTO DE AQUISICOES DE IMOBILIZADO;7465391,88;927,00;0;7466318,88;
903016;BENFEITORIAS EM BENS DE TERCEIROS - BSB;567110,28;0;0;567110,28;
905259;COMPUTADORES E PERIFERICOS;264391,60;0;0;264391,60;
902811;FERRAMENTAS;1770350,46;0;0;1770350,46;
902989;MAQUINAS E EQUIPAMENTOS;406450,97;0;0;406450,97;
902945;MOVEIS E UTENSILIOS;421668,04;927,00;0;422595,04;
902869;VEICULOS;4035420,53;0;0;4035420,53;
1.02.08;(-) DEPRECIACOES ACUMULADAS;-2274760,14;0;0;-2274760,14;
