SM TRATORES LTDA;CNPJ: 02.367.369/0001-62;NIRE: 31205375095;
FILIAL: Todas;SINTÉTICA INICIAL: .  .  .  .  . .;SINTÉTICA FINAL: 9.99.99.99.99.9.;DATA: 25/09/2025 HORA: 11:11:28;
PERÍODO DE: 01/06/2023 A 30/06/2023;NÍVEL: 9  DIÁRIO:     0 INCLUI CONTAS INTEGRADAS?: Não;
BALANCETE MENSAL:  DA FILIAL UNAI;

Código;Descrição da conta;Saldo anterior;Débito;Crédito;Saldo atual;
1;ATIVO;150837485,21;108665730,84;-92817232,01;166685984,04;
1.01;ATIVO CIRCULANTE;111238622,96;67046377,18;-51640806,39;126644193,75;
1.01.01;CAIXA E EQUIVALENTES DE CAIXA;418518,50;26268463,38;-25564400,97;1122580,91;
1.01.01.01;CAIXA E EQUIVALENTES DE CAIXA;9416,42;1389418,80;-1386690,31;12144,91;
129;CAIXA FILIAL (BRASILIA);3628,20;24638,43;-24833,43;3433,20;
910046;CAIXA FILIAL (CRISTALINA);1393,78;35110,17;-34508,33;1995,62;
906982;CAIXA FILIAL (FORMOSA);929,83;1286582,04;-1285786,23;1725,64;
86;CAIXA MATRIZ (UNAI);3464,61;43088,16;-41562,32;4990,45;
1.01.01.02;BANCOS;127924,07;17034784,42;-16977551,92;185156,57;
902735;BANCO BRADESCO C/C 37277-3 - BSB;1597,34;0;-126,50;1470,84;
902725;BANCO BRADESCO S/A 7777-1;-96784,95;331284,57;-232708,39;1791,23;
902728;BANCO BRADESCO S/A C/C 13171-7 (FUNDO);0;4263432,92;-4263432,92;0;
902731;BANCO BRADESCO S/A C/C 242.216-6;179719,58;0;0;179719,58;
1522;BANCO DO BRASIL S/A 4699-X;0;12338871,93;-12338871,93;0;
902724;BANCO ITAU S/A AG: 1505 C/C 10666-4;23530,27;0;-23172,40;357,87;
905393;BANCO SANTANDER CONTA 13 002899-2;0;15,00;-15,00;0;
909323;CAIXA ECONOMICA FEDERAL C/C 00000075-6;17643,48;33560,00;-51202,89;0,59;
902732;SICOOB CREDIUNAI;2218,35;67620,00;-68021,89;1816,46;
1.01.01.04;APLICACOES FINANCEIRAS;227521,79;4652500,18;-4008398,76;871623,21;
911836;APLICACOES BANCO BRASIL RENDE FACIL;1311,23;2572318,64;-1819051,88;754577,99;
905396;APLICACOES BANCO SANTANDER CONTAMAX;113,26;0,02;-15,00;98,28;
905374;APLICACOES FUNDO CAPITALIZACAO REDE;226097,30;2080181,52;-2189331,88;116946,94;
1.01.01.05;BAIXAS FINANCEIRAS ENTRE FILIAIS;0;3191759,98;-3191759,98;0;
903264;TRANSFERENCIA DE NUMERARIOS;0;3191759,98;-3191759,98;0;
1.01.01.07;CREDITOS DE CLIENTES;53656,22;0;0;53656,22;
902747;CHEQUES A RECEBER;53656,22;0;0;53656,22;
1.01.02;CREDITOS - EXCLUIR;42086487,06;12911482,36;-13273229,07;41724740,35;
1.01.02.01;CLIENTES;36054879,52;12854514,95;-13273041,64;35636352,83;
1.01.02.02;CREDITOS;5354230,60;56779,98;0;5411010,58;
904857;CHEQUES A RECEBER;5123528,23;0;0;5123528,23;
904647;DEVOLUCOES DE COMPRAS;230702,37;56779,98;0;287482,35;
1.01.02.06;ADIANTAMENTOS;0;187,43;-187,43;0;
1.01.02.06.04;ADIANTAMENTOS INSS;0;187,43;-187,43;0;
902782;SALARIO FAMILIA;0;187,43;-187,43;0;
1.01.02.08;OUTROS CREDITOS - EXCLUIR;677376,94;0;0;677376,94;
1.01.02.08.01;OUTROS CREDITOS - EXCLUIR;677376,94;0;0;677376,94;
902785;CONTAS A RECEBER;677376,94;0;0;677376,94;
1.01.03;ESTOQUES;65773299,75;26129753,03;-11678723,85;80224328,93;
1.01.03.01;ESTOQUES MASSEY;50712900,76;23848581,48;-10338120,58;64223361,66;
905208;COLHEITADEIRAS;6791905,74;4168679,91;0;10960585,65;
909493;LUBRIFICANTES AGCO;720427,16;718584,03;-210554,20;1228456,99;
905223;MASSEY SHOP;216991,80;46867,13;-77429,86;186429,07;
905210;PEÇAS;6438141,61;1079841,95;-826442,01;6691541,55;
905234;PLANTADEIRAS;8034863,31;1584861,85;-72167,38;9547557,78;
905209;PULVERIZADORES;2107968,45;2599747,42;-2161059,22;2546656,65;
905207;TRATORES NOVOS;26402602,69;13649999,19;-6990467,91;33062133,97;
1.01.03.02;ESTOQUE DE USADOS;2827343,87;326318,04;-170000,00;2983661,91;
905213;MAQUINAS;2827343,87;326318,04;-170000,00;2983661,91;
1.01.03.03;ESTOQUE OUTRAS MARCAS;12065916,54;1954853,51;-1170603,27;12850166,78;
905212;IMPLEMENTOS;8493933,35;1588998,60;-777196,25;9305735,70;
905216;LUBRIFICANTES;456972,70;25697,06;-42862,96;439806,80;
905211;PEÇAS;2863682,85;217569,70;-308449,53;2772803,02;
905219;PNEUS;251327,64;122588,15;-42094,53;331821,26;
1.01.03.04;OUTROS ESTOQUES;167138,58;0;0;167138,58;
902793;COMPRAS DE ESTOQUE PARA RECEBIMENTO FUTURA;167138,58;0;0;167138,58;
1.01.04;ADIANTAMENTOS;1069004,29;271033,85;-143704,92;1196333,22;
1.01.04.01;ADIANTAMENTOS;1069004,29;271033,85;-143704,92;1196333,22;
902047;ADIANTAMENTO DE FORNECEDORES;1062408,55;266683,63;-143204,92;1185887,26;
902778;ADIANTAMENTO DE SALARIO;6595,74;4350,22;-500,00;10445,96;
1.01.05;IMPOSTOS E CONTRIBUICOES A RECUPERAR;1888953,36;1465644,56;-980747,58;2373850,34;
1.01.05.01;IMPOSTOS E CONTRIBUICOES A RECUPERAR;1888953,36;1465644,56;-980747,58;2373850,34;
902772;COFINS A RECUPERAR;0;105909,88;-84845,60;21064,28;
905734;COFINS RETIDO NA FONTE;5443,77;128,90;0;5572,67;
902770;CSRF RETIDO NA FONTE;3129,95;42,97;0;3172,92;
902765;ICMS A RECUPERAR;1828686,87;1336219,89;-877481,17;2287425,59;
902768;IRRF A RECUPERAR;27176,48;75,78;0;27252,26;
905447;IRRF S/ APLICACOES FINANCEIRAS;21818,15;245,22;0;22063,37;
902776;ISS A RECUPERAR;1518,21;0;0;1518,21;
902771;PIS A RECUPERAR;0;22993,98;-18420,81;4573,17;
905733;PIS RETIDO NA FONTE;1179,93;27,94;0;1207,87;
1.01.07;OUTROS CREDITOS;2360,00;0;0;2360,00;
1.01.07.01;OUTROS CREDITOS;2360,00;0;0;2360,00;
902790;CONSORCIO;2360,00;0;0;2360,00;
1.02;NAO CIRCULANTE;39662321,09;442928,04;-120000,00;39985249,13;
1.02.01;REALIZAVEL A LONGO PRAZO;358259,80;0;-120000,00;238259,80;
1.02.01.02;APLICACOES FINANCEIRA DE LONGO PRAZO;358259,80;0;-120000,00;238259,80;
906094;BRASILPREV;120000,00;0;-120000,00;0;
904246;COTAS DE CAPITAL SICOOB;148259,80;0;0;148259,80;
913060;TITULO DE CAPITALIZACAO CAIXA ECONOMICA FEDERAL;90000,00;0;0;90000,00;
1.02.07;CUSTO DE AQUISICOES DE IMOBILIZADO;41469832,62;442928,04;0;41912760,66;
1.02.07.01;CUSTO DE AQUISICOES DE IMOBILIZADO;41469832,62;442928,04;0;41912760,66;
903016;BENFEITORIAS EM BENS DE TERCEIROS - BSB;567110,28;0;0;567110,28;
905259;COMPUTADORES E PERIFERICOS;524968,07;9597,00;0;534565,07;
902811;FERRAMENTAS;1770350,46;0;0;1770350,46;
902989;MAQUINAS E EQUIPAMENTOS;1689847,21;25096,74;0;1714943,95;
902945;MOVEIS E UTENSILIOS;1110850,94;0;0;1110850,94;
902869;VEICULOS;35806705,66;408234,30;0;36214939,96;
1.02.08;(-) DEPRECIACOES ACUMULADAS;-2274760,14;0;0;-2274760,14;
1.02.08.01;(-) DEPRECIACOES ACUMULADAS;-2274760,14;0;0;-2274760,14;
902812;(-) DEPR. ACUMULADA - BENFEITORIAS TERC - MTZ;-481608,11;0;0;-481608,11;
905260;(-) DEPR. ACUMULADA COMPUTADORES E PERIF.;-164846,47;0;0;-164846,47;
902928;(-) DEPR. ACUMULADA  MOVEIS E UTENSILIOS;-102364,03;0;0;-102364,03;
902829;(-) DEPR. ACUMULADA VEICULOS;-1371455,79;0;0;-1371455,79;
902988;(-) DEPR. ACUMUMULADA MAQUINAS E EQUIPAMENTOS;-154485,74;0;0;-154485,74;
1.02.10;CUSTOS DE AQUISICOES DE INTANGIVEL;108988,81;0;0;108988,81;
1.02.10.01;CUSTOS DE AQUISICOES DE INTANGIVEIL;108988,81;0;0;108988,81;
903014;SOFTWARE ADQUIRIDOS;108988,81;0;0;108988,81;
1.80;CONTAS TEMPORARIAS;-63458,84;41176425,62;-41056425,62;56541,16;
1.80.01;CONTAS TEMPORARIAS;-63458,84;41176425,62;-41056425,62;56541,16;
15003;COMPRAS DISTRIBUIR;0;20431114,26;-20431114,26;0;
900130;DEVOLUCAO COMPRAS DISTRIBUIR;0;56779,98;-56779,98;0;
