SM TRATORES LTDA;CNPJ: 02.367.369/0001-62;NIRE: 31205375095;
FILIAL: Todas;SINTÉTICA INICIAL: .  .  .  .  . .;SINTÉTICA FINAL: 9.99.99.99.99.9.;DATA: 25/09/2025 HORA: 11:05:21;
PERÍODO DE: 01/09/2022 A 30/09/2022;NÍVEL: 9  DIÁRIO:     0 INCLUI CONTAS INTEGRADAS?: Não;
BALANCETE MENSAL:  DA FILIAL UNAI;

Código;Descrição da conta;Saldo anterior;Débito;Crédito;Saldo atual;
1;ATIVO;77559140,85;134306052,37;-139673057,14;72192136,08;
1.01;ATIVO CIRCULANTE;69905666,15;85282186,14;-90730640,61;64457211,68;
1.01.01;CAIXA E EQUIVALENTES DE CAIXA;5246064,08;35428902,75;-37245232,68;3429734,15;
1.01.01.01;CAIXA E EQUIVALENTES DE CAIXA;158438,69;1409635,83;-1562588,55;5485,97;
910046;CAIXA FILIAL (CRISTALINA);6548,36;29860,84;-35590,53;818,67;
906982;CAIXA FILIAL (FORMOSA);785,98;114292,51;-114851,34;227,15;
86;CAIXA MATRIZ (UNAI);151104,35;1265482,48;-1412146,68;4440,15;
1.01.01.02;BANCOS;400048,20;23009266,75;-23198336,17;210978,78;
902735;BANCO BRADESCO C/C 37277-3 - BSB;135,04;0;-117,20;17,84;
902725;BANCO BRADESCO S/A 7777-1;5066,15;91300,34;-92052,33;4314,16;
902728;BANCO BRADESCO S/A C/C 13171-7 (FUNDO);210419,79;7987133,43;-8197553,22;0;
902731;BANCO BRADESCO S/A C/C 242.216-6;179719,58;0;0;179719,58;
1522;BANCO DO BRASIL S/A 4699-X;3770,88;14852431,85;-14856202,73;0;
902724;BANCO ITAU S/A AG: 1505 C/C 10666-4;273,46;0;-172,40;101,06;
905393;BANCO SANTANDER CONTA 13 002899-2;13,26;0;0;13,26;
909323;CAIXA ECONOMICA FEDERAL C/C 00000075-6;20,40;300,00;-216,40;104,00;
902732;SICOOB CREDIUNAI;629,64;78101,13;-52021,89;26708,88;
1.01.01.04;APLICACOES FINANCEIRAS;4645244,30;7724552,63;-9198860,42;3170936,51;
911836;APLICACOES BANCO BRASIL RENDE FACIL;4507898,00;3466992,71;-5455379,26;2519511,45;
905374;APLICACOES FUNDO CAPITALIZACAO REDE;137346,30;4257559,92;-3743481,16;651425,06;
1.01.01.05;BAIXAS FINANCEIRAS ENTRE FILIAIS;0;3285447,54;-3285447,54;0;
903264;TRANSFERENCIA DE NUMERARIOS;0;3285447,54;-3285447,54;0;
1.01.01.07;CREDITOS DE CLIENTES;42332,89;0;0;42332,89;
902748;CARTAO DE DEBITO/CREDITO;-11323,33;0;0;-11323,33;
902747;CHEQUES A RECEBER;53656,22;0;0;53656,22;
1.01.02;CREDITOS - EXCLUIR;36451990,04;18351786,21;-24565604,79;30238171,46;
1.01.02.01;CLIENTES;30531847,08;18333544,06;-24555767,47;24309623,67;
1.01.02.02;CREDITOS;5242766,02;18085,92;-9681,09;5251170,85;
904857;CHEQUES A RECEBER;5152028,23;0;0;5152028,23;
904647;DEVOLUCOES DE COMPRAS;90737,79;18085,92;-9681,09;99142,62;
1.01.02.06;ADIANTAMENTOS;0;156,23;-156,23;0;
1.01.02.06.04;ADIANTAMENTOS INSS;0;156,23;-156,23;0;
902782;SALARIO FAMILIA;0;156,23;-156,23;0;
1.01.02.08;OUTROS CREDITOS - EXCLUIR;677376,94;0;0;677376,94;
1.01.02.08.01;OUTROS CREDITOS - EXCLUIR;677376,94;0;0;677376,94;
902785;CONTAS A RECEBER;677376,94;0;0;677376,94;
1.01.03;ESTOQUES;26455327,01;29268962,04;-27006937,04;28717352,01;
1.01.03.01;ESTOQUES MASSEY;18151285,61;23653344,87;-23531282,82;18273347,66;
905208;COLHEITADEIRAS;1642192,59;6598617,56;-7965271,52;275538,63;
909493;LUBRIFICANTES AGCO;730322,75;637336,55;-309488,02;1058171,28;
905223;MASSEY SHOP;122471,49;11109,69;-12356,86;121224,32;
905210;PEÇAS;5996396,02;1341879,27;-1039367,87;6298907,42;
905234;PLANTADEIRAS;388059,41;3600051,81;-3597515,70;390595,52;
905209;PULVERIZADORES;3436119,00;2656301,10;-2656301,10;3436119,00;
905207;TRATORES NOVOS;5835724,35;8808048,89;-7950981,75;6692791,49;
1.01.03.02;ESTOQUE DE USADOS;45000,00;1520000,00;-10000,00;1555000,00;
905213;MAQUINAS;45000,00;1500000,00;0;1545000,00;
909490;PEÇAS;0;20000,00;-10000,00;10000,00;
1.01.03.03;ESTOQUE OUTRAS MARCAS;8104810,59;4062639,97;-3465654,22;8701796,34;
905212;IMPLEMENTOS;4621639,14;3448392,28;-3041570,51;5028460,91;
905216;LUBRIFICANTES;388970,68;71256,13;-37040,14;423186,67;
905211;PEÇAS;3094140,77;517091,56;-387043,57;3224188,76;
905219;PNEUS;60,00;25900,00;0;25960,00;
1.01.03.04;OUTROS ESTOQUES;154230,81;32977,20;0;187208,01;
902793;COMPRAS DE ESTOQUE PARA RECEBIMENTO FUTURA;154230,81;32977,20;0;187208,01;
1.01.04;ADIANTAMENTOS;914282,78;596265,06;-249117,83;1261430,01;
1.01.04.01;ADIANTAMENTOS;914282,78;596265,06;-249117,83;1261430,01;
902047;ADIANTAMENTO DE FORNECEDORES;892846,42;593111,73;-238851,28;1247106,87;
902778;ADIANTAMENTO DE SALARIO;21436,36;3153,33;-10266,55;14323,14;
1.01.05;IMPOSTOS E CONTRIBUICOES A RECUPERAR;786304,75;1636270,08;-1663748,27;758826,56;
1.01.05.01;IMPOSTOS E CONTRIBUICOES A RECUPERAR;786304,75;1636270,08;-1663748,27;758826,56;
902772;COFINS A RECUPERAR;0;120903,95;-107190,01;13713,94;
905734;COFINS RETIDO NA FONTE;4683,59;292,86;0;4976,45;
902770;CSRF RETIDO NA FONTE;2972,92;13,86;0;2986,78;
902765;ICMS A RECUPERAR;735158,58;1487810,42;-1533286,19;689682,81;
902768;IRRF A RECUPERAR;25288,08;20,78;0;25308,86;
905447;IRRF S/ APLICACOES FINANCEIRAS;15668,16;915,32;0;16583,48;
902776;ISS A RECUPERAR;1518,21;0;0;1518,21;
902771;PIS A RECUPERAR;0;26249,44;-23272,07;2977,37;
905733;PIS RETIDO NA FONTE;1015,21;63,45;0;1078,66;
1.01.06;CREDITOS A RECEBER - PARTES RELACIONADAS;35395,30;0;0;35395,30;
1.01.06.01;CREDITOS A RECEBER - PARTES RELACIONADAS;35395,30;0;0;35395,30;
912462;CREDITOS A RECEBER - PARTES RELACIONADAS;35395,30;0;0;35395,30;
