SM TRATORES LTDA;CNPJ: 02.367.369/0001-62;NIRE: 31205375095;
FILIAL: Todas;SINTÉTICA INICIAL: .  .  .  .  . .;SINTÉTICA FINAL: 9.99.99.99.99.9.;DATA: 25/09/2025 HORA: 10:49:55;
PERÍODO DE: 01/11/2021 A 30/11/2021;NÍVEL: 9  DIÁRIO:     0 INCLUI CONTAS INTEGRADAS?: Não;
BALANCETE MENSAL:  DA FILIAL UNAI;

Código;Descrição da conta;Saldo anterior;Débito;Crédito;Saldo atual;
1;ATIVO;45668575,17;72878962,21;-77026299,83;41521237,55;
1.01;ATIVO CIRCULANTE;39422770,51;53759192,44;-57939723,90;35242239,05;
1.01.01;CAIXA E EQUIVALENTES DE CAIXA;1781073,97;34058851,62;-31692486,92;4147438,67;
1.01.01.01;CAIXA E EQUIVALENTES DE CAIXA;18464,21;486529,52;-492287,24;12706,49;
129;CAIXA FILIAL (BRASILIA);1249,35;0;0;1249,35;
910046;CAIXA FILIAL (CRISTALINA);2249,74;11954,50;-11550,20;2654,04;
906982;CAIXA FILIAL (FORMOSA);8843,41;58646,90;-63520,73;3969,58;
86;CAIXA MATRIZ (UNAI);6121,71;415928,12;-417216,31;4833,52;
1.01.01.02;BANCOS;534214,60;23101764,64;-23225515,74;410463,50;
902735;BANCO BRADESCO C/C 37277-3 - BSB;1722,16;0;-104,90;1617,26;
902725;BANCO BRADESCO S/A 7777-1;1777,09;27427,72;-25503,00;3701,81;
902728;BANCO BRADESCO S/A C/C 13171-7 (FUNDO);113286,09;1050607,13;-1163893,22;0;
902731;BANCO BRADESCO S/A C/C 242.216-6;179719,58;0;0;179719,58;
1522;BANCO DO BRASIL S/A 4699-X;0;21185129,24;-21185129,24;0;
902724;BANCO ITAU S/A AG: 1505 C/C 10666-4;643,78;0;-160,40;483,38;
905393;BANCO SANTANDER CONTA 13 002899-2;9,17;100200,00;-100199,00;10,17;
909323;CAIXA ECONOMICA FEDERAL C/C 00000075-6;64404,93;192716,07;-236490,09;20630,91;
902732;SICOOB CREDIUNAI;172651,80;545684,48;-514035,89;204300,39;
1.01.01.04;APLICACOES FINANCEIRAS;1221638,01;9876862,06;-7380286,21;3718213,86;
902745;APLICACOES BANCO BRADESCO S/A 7777-1 - UNAÍ;-0,34;0;0;-0,34;
902742;APLICACOES BANCO BRASIL C/C 7751-8;193627,54;9759920,95;-6330396,84;3623151,65;
906141;APLICACOES BANCO SANTANDER  C/C 13 002899-2;104,15;0;0;104,15;
905396;APLICACOES BANCO SANTANDER CONTAMAX;1497,05;0;0;1497,05;
902744;APLICACOES BCO BRADESCO S/A 37277-3 - BSB;33,21;0;0;33,21;
905374;APLICACOES FUNDO CAPITALIZACAO REDE;1026376,40;116941,11;-1049889,37;93428,14;
1.01.01.05;BAIXAS FINANCEIRAS ENTRE FILIAIS;0;593695,40;-593695,40;0;
903264;TRANSFERENCIA DE NUMERARIOS;0;593695,40;-593695,40;0;
1.01.01.07;CREDITOS DE CLIENTES;6757,15;0;-702,33;6054,82;
902748;CARTAO DE DEBITO/CREDITO;-46899,07;0;-702,33;-47601,40;
902747;CHEQUES A RECEBER;53656,22;0;0;53656,22;
1.01.02;CREDITOS - EXCLUIR;17277463,21;8385309,12;-15019942,65;10642829,68;
1.01.02.01;CLIENTES;16347654,96;8380222,62;-14999442,78;9728434,80;
1.01.02.02;CREDITOS;252431,31;4818,20;-20231,57;237017,94;
904857;CHEQUES A RECEBER;99738,22;0;-10000,00;89738,22;
904647;DEVOLUCOES DE COMPRAS;152693,09;4818,20;-10231,57;147279,72;
1.01.02.06;ADIANTAMENTOS;0;268,30;-268,30;0;
1.01.02.06.04;ADIANTAMENTOS INSS;0;268,30;-268,30;0;
902782;SALARIO FAMILIA;0;268,30;-268,30;0;
